date_time,Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft),Verified (m),diked_model_m,volume_m3,Qtotal_m3s
2022-07-06 05:18:00,2022/07/06,05:18,4.829,-,5.13,1.5636240000000001,0.3193833553755629,277726.3504405088,-10.241944051383719
2022-07-06 05:24:00,2022/07/06,05:24,5.013,-,5.38,1.639824,0.3297998753852256,281413.45029900694,-10.389809476612403
2022-07-06 05:30:00,2022/07/06,05:30,5.196,-,5.57,1.6977360000000001,0.3401092744848841,285153.7817105874,-10.502988293418912
2022-07-06 05:36:00,2022/07/06,05:36,5.378,-,5.7,1.7373600000000002,0.35033461685373757,288934.8574962182,-10.582548688618711
2022-07-06 05:42:00,2022/07/06,05:42,5.559,-,5.87,1.789176,0.36063741644306896,292744.5750241209,-10.683082549226238
2022-07-06 05:48:00,2022/07/06,05:48,5.739,-,6.01,1.831848,0.37103809228586804,296590.4847418424,-10.76686246035753
2022-07-06 05:54:00,2022/07/06,05:54,5.917,-,6.16,1.8775680000000001,0.38152033332240215,300466.5552275711,-10.8553843883271
2022-07-06 06:00:00,2022/07/06,06:00,6.095,-,6.32,1.9263360000000003,0.39208875621455214,304374.49360736884,-10.948543733166666
2022-07-06 06:06:00,2022/07/06,06:06,6.27,-,6.46,1.969008,0.4022392545786161,308315.9693513088,-11.030209940397782
2022-07-06 06:12:00,2022/07/06,06:12,6.445,-,6.58,2.0055840000000003,0.41217327511302126,312286.84492985206,-11.100791236486842
2022-07-06 06:18:00,2022/07/06,06:18,6.617,-,6.72,2.048256,0.4221708625286084,316283.12977498735,-11.181279953835972
2022-07-06 06:24:00,2022/07/06,06:24,6.788,-,6.9,2.10312,0.4322409396406976,320308.3905583683,-11.281672105524287
2022-07-06 06:30:00,2022/07/06,06:30,6.957,-,7.11,2.1671280000000004,0.4424014318674359,324369.79251635703,-11.396442306072423
2022-07-06 06:36:00,2022/07/06,06:36,7.123,-,7.34,2.237232,0.45266528835787767,328472.5117465431,-11.520202978235222
2022-07-06 06:42:00,2022/07/06,06:42,7.287,-,7.53,2.295144,0.46257687321193247,332619.7848187078,-11.622648168959806
2022-07-06 06:48:00,2022/07/06,06:48,7.448,-,7.7,2.34696,0.47215620319268614,336803.9381595333,-11.714156527325176
2022-07-06 06:54:00,2022/07/06,06:54,7.607,-,7.88,2.401824,0.4818109539164613,341021.0345093704,-11.809930103034013
2022-07-06 07:00:00,2022/07/06,07:00,7.761,-,8.04,2.450592,0.49154464075460674,345272.60934646265,-11.895352181994937
2022-07-06 07:06:00,2022/07/06,07:06,7.911,-,8.19,2.496312,0.5013487320539485,349554.93613198085,-11.975439857917685
2022-07-06 07:12:00,2022/07/06,07:12,8.057,-,8.37,2.551176,0.5112188312254982,353866.09448083123,-12.06941375814386
2022-07-06 07:18:00,2022/07/06,07:18,8.198,-,8.48,2.5847040000000003,0.5210170639739903,358211.083433763,-12.12940327154626
2022-07-06 07:24:00,2022/07/06,07:24,8.334,-,8.56,2.6090880000000003,0.5302580342080625,362577.6686115197,-12.174479059422271
2022-07-06 07:30:00,2022/07/06,07:30,8.463,-,8.69,2.648712,0.5395333461162232,366960.4810729117,-12.243009413829018
2022-07-06 07:36:00,2022/07/06,07:36,8.585,-,8.81,2.6852880000000003,0.5488608689164638,371367.96446189017,-12.306528281175972
2022-07-06 07:42:00,2022/07/06,07:42,8.701,-,8.93,2.721864,0.5582367845311993,375798.3146431135,-12.369773994172977
2022-07-06 07:48:00,2022/07/06,07:48,8.808,-,9.07,2.764536,0.5676608848536367,380251.4332810158,-12.442036239825416
2022-07-06 07:54:00,2022/07/06,07:54,8.908,-,9.17,2.795016,0.5771400392662196,384730.56632735295,-12.495466378964881
2022-07-06 08:00:00,2022/07/06,08:00,8.998,-,9.31,2.8376880000000004,0.5863442633151662,389228.9342237803,-12.56687802320295
2022-07-06 08:06:00,2022/07/06,08:06,9.079,-,9.44,2.877312,0.595402111084446,393753.01031213335,-12.633223914005466
2022-07-06 08:12:00,2022/07/06,08:12,9.151,-,9.55,2.9108400000000003,0.604507779082258,398300.9709211753,-12.690168573486538
2022-07-06 08:18:00,2022/07/06,08:18,9.212,-,9.61,2.929128,0.6136544911688167,402869.43160763045,-12.72420360473685
2022-07-06 08:24:00,2022/07/06,08:24,9.263,-,9.7,2.95656,0.6228257347365689,407450.14490533574,-12.77175915255901
2022-07-06 08:30:00,2022/07/06,08:30,9.304,-,9.73,2.965704,0.6320312549887899,412047.978200257,-12.79207628103881
2022-07-06 08:36:00,2022/07/06,08:36,9.333,-,9.76,2.974848,0.6412514192485789,416653.125661431,-12.8123734676271
2022-07-06 08:42:00,2022/07/06,08:42,9.352,-,9.79,2.9839919999999998,0.6501968481984864,421265.58010977675,-12.832439553522388
2022-07-06 08:48:00,2022/07/06,08:48,9.359,-,9.77,2.977896,0.6591141254431041,425885.25834904483,-12.829935119120538
2022-07-06 08:54:00,2022/07/06,08:54,9.356,-,9.76,2.974848,0.6680296623533286,430504.0349919282,-12.831936832129411
2022-07-06 09:00:00,2022/07/06,09:00,9.341,-,9.69,2.953512,0.6769465902562626,435123.53225149476,-12.80687334433922
2022-07-06 09:06:00,2022/07/06,09:06,9.315,-,9.64,2.9382720000000004,0.6858461015122365,439734.0066554569,-12.79079522959
2022-07-06 09:12:00,2022/07/06,09:12,9.279,-,9.56,2.9138880000000005,0.6947344400674784,444338.6929381093,-12.761103781349515
2022-07-06 09:18:00,2022/07/06,09:18,9.231,-,9.48,2.889504,0.7036021460006342,448932.6902993951,-12.731331306384277
2022-07-06 09:24:00,2022/07/06,09:24,9.173,-,9.43,2.874264,0.7122107626913137,453515.96956969344,-12.71494813689711
2022-07-06 09:30:00,2022/07/06,09:30,9.105,-,9.35,2.84988,0.7207958922296311,458093.3508989764,-12.684864096324326
2022-07-06 09:36:00,2022/07/06,09:36,9.026,-,9.24,2.816352,0.7293607090319018,462659.9019736531,-12.640988543432599
2022-07-06 09:42:00,2022/07/06,09:42,8.937,-,9.15,2.78892,0.7378959010727432,467210.65784928884,-12.606116646498084
2022-07-06 09:48:00,2022/07/06,09:48,8.84,-,9.08,2.7675840000000003,0.746407547618219,471748.8598420281,-12.580324089337843
2022-07-06 09:54:00,2022/07/06,09:54,8.732,-,8.98,2.7371040000000004,0.754901779036086,476277.7765141897,-12.540655586702862
2022-07-06 10:00:00,2022/07/06,10:00,8.616,-,8.88,2.7066240000000006,0.7633692262917177,480792.41252540273,-12.50084743840782
2022-07-06 10:06:00,2022/07/06,10:06,8.492,-,8.76,2.670048,0.7716700356158627,485292.71760322957,-12.451520790028205
2022-07-06 10:12:00,2022/07/06,10:12,8.359,-,8.61,2.6243279999999998,0.7798863432932123,489775.26508763974,-12.38796997706218
2022-07-06 10:18:00,2022/07/06,10:18,8.219,-,8.49,2.587752,0.7880607160903749,494234.9342793821,-12.338119042020079
2022-07-06 10:24:00,2022/07/06,10:24,8.071,-,8.38,2.5542240000000005,0.7962021940606955,498676.65713450935,-12.292746756275292
2022-07-06 10:30:00,2022/07/06,10:30,7.917,-,8.23,2.5085040000000003,0.8043137325026651,503102.04596676846,-12.228332774891093
2022-07-06 10:36:00,2022/07/06,10:36,7.756,-,8.08,2.462784,0.8123827664908657,507504.2457657293,-12.163562496403571
2022-07-06 10:42:00,2022/07/06,10:42,7.589,-,7.92,2.414016,0.8204090609177408,511883.1282644346,-12.093663088739614
2022-07-06 10:48:00,2022/07/06,10:48,7.416,-,7.77,2.368296,0.8283684942283721,516236.84697638085,-12.028120081297132
2022-07-06 10:54:00,2022/07/06,10:54,7.239,-,7.63,2.325624,0.8361580012581596,520566.9702056478,-11.966920935752121
2022-07-06 11:00:00,2022/07/06,11:00,7.057,-,7.51,2.289048,0.8439078752304771,524875.0617425186,-11.915067996893455
2022-07-06 11:06:00,2022/07/06,11:06,6.87,-,7.35,2.24028,0.8516241688237307,529164.4862214002,-11.843534885036075
2022-07-06 11:12:00,2022/07/06,11:12,6.681,-,7.13,2.1732240000000003,0.8592941370000523,533428.1587800132,-11.742168415604212
2022-07-06 11:18:00,2022/07/06,11:18,6.488,-,6.97,2.124456,0.8668984594378139,537655.3394096307,-11.669542465147952
2022-07-06 11:24:00,2022/07/06,11:24,6.292,-,6.78,2.0665440000000004,0.8744557487276021,541856.374697084,-11.581554375366071
2022-07-06 11:30:00,2022/07/06,11:30,6.094,-,6.6,2.01168,0.881956056224786,546025.7342722157,-11.497885748019137
2022-07-06 11:36:00,2022/07/06,11:36,5.895,-,6.44,1.9629120000000002,0.8893943960737993,550164.9731415026,-11.423655934624758
2022-07-06 11:42:00,2022/07/06,11:42,5.694,-,6.26,1.908048,0.8966802684279906,554277.4892779675,-11.338709941897218
2022-07-06 11:48:00,2022/07/06,11:48,5.493,-,6.05,1.8440400000000001,0.9039119632348579,558359.4248570505,0.5453159885245367
2022-07-06 11:54:00,2022/07/06,11:54,5.291,-,5.84,1.780032,0.9035641671608317,558163.1111011817,0.5491348745053692
2022-07-06 12:00:00,2022/07/06,12:00,5.089,-,5.64,1.719072,0.9032139354465909,557965.4225463598,0.5529019248031862
2022-07-06 12:06:00,2022/07/06,12:06,4.888,-,5.42,1.6520160000000002,0.9028613011523198,557766.3778534307,0.5572133278117093
2022-07-06 12:12:00,2022/07/06,12:12,4.688,-,5.17,1.575816,0.9025059170963113,557565.7810554184,0.562356009253736
2022-07-06 12:18:00,2022/07/06,12:18,4.49,-,4.99,1.520952,0.9021472530990339,557363.332892087,0.5662331918824142
2022-07-06 12:24:00,2022/07/06,12:24,4.293,-,4.8,1.4630400000000001,0.9017861162806308,557159.4889430094,0.5705172999069507
2022-07-06 12:30:00,2022/07/06,12:30,4.098,-,4.59,1.399032,0.9014222471089078,556954.1027150429,0.5755195553178933
2022-07-06 12:36:00,2022/07/06,12:36,3.905,-,4.37,1.331976,0.9010551875579739,556746.9156751285,-3.6220253505032236
2022-07-06 12:42:00,2022/07/06,12:42,3.715,-,4.18,1.274064,0.9033652723958256,558050.8448013096,-3.3118371674328633
2022-07-06 12:48:00,2022/07/06,12:48,3.528,-,4.01,1.222248,0.9054775228870757,559243.1061815855,-3.0118718036612813
2022-07-06 12:54:00,2022/07/06,12:54,3.344,-,3.83,1.167384,0.907398459024705,560327.3800309035,-2.6668775974230114
2022-07-06 13:00:00,2022/07/06,13:00,3.164,-,3.7,1.12776,0.9090993619467006,561287.4559659758,-2.391355198205456
2022-07-06 13:06:00,2022/07/06,13:06,2.987,-,3.54,1.0789920000000002,0.9106245399481536,562148.3438373298,-2.0180130989144565
2022-07-06 13:12:00,2022/07/06,13:12,2.814,-,3.38,1.030224,0.9119116047837823,562874.828552939,-1.5855288918433832
2022-07-06 13:18:00,2022/07/06,13:18,2.646,-,3.21,0.978408,0.9129228363182371,563445.6189540026,-1.0115909970078707
2022-07-06 13:24:00,2022/07/06,13:24,2.483,-,3.08,0.9387840000000001,0.9135680170660665,563809.7917129254,-0.3787357126235311
2022-07-06 13:30:00,2022/07/06,13:30,2.324,-,2.94,0.896112,0.9138095702145456,563946.1365694699,0.7736216701080275
2022-07-06 13:36:00,2022/07/06,13:36,2.172,-,2.77,0.844296,0.9133161634828391,563667.6327682311,0.8881207902211377
2022-07-06 13:42:00,2022/07/06,13:42,2.025,-,2.58,0.7863840000000001,0.9127497305694456,563347.9092837515,0.970021342346758
2022-07-06 13:48:00,2022/07/06,13:48,1.884,-,2.39,0.7284720000000001,0.9121310624546473,562998.7016005067,1.0345395908870372
2022-07-06 13:54:00,2022/07/06,13:54,1.75,-,2.23,0.679704,0.911471245365644,562626.2673477874,1.0812165080065195
2022-07-06 14:00:00,2022/07/06,14:00,1.623,-,2.07,0.6309359999999999,0.9107816582921482,562237.029404905,1.1232271083025742
2022-07-06 14:06:00,2022/07/06,14:06,1.504,-,1.93,0.588264,0.9100652773557217,561832.6676459161,1.1570166462007294
2022-07-06 14:12:00,2022/07/06,14:12,1.394,-,1.78,0.542544,0.9093273458525204,561416.1416532838,1.1908769847833531
2022-07-06 14:18:00,2022/07/06,14:18,1.292,-,1.64,0.499872,0.9085678186267065,560987.4259387618,6.9285739119600045
2022-07-06 14:24:00,2022/07/06,14:24,1.2,-,1.52,0.46329600000000004,0.9041488563078122,558493.1393304561,15.651936289483173
2022-07-06 14:30:00,2022/07/06,14:30,1.118,-,1.43,0.43586400000000003,0.8941662368597366,552858.4422662422,18.77903470455223
2022-07-06 14:36:00,2022/07/06,14:36,1.047,-,1.39,0.423672,0.88208603745128,546097.9897726034,19.556888729609753
2022-07-06 14:42:00,2022/07/06,14:42,0.987,-,1.33,0.405384,0.8694208394643607,539057.5098299439,20.851973385569764
2022-07-06 14:48:00,2022/07/06,14:48,0.938,-,1.27,0.38709600000000005,0.855916934267704,531550.7994111388,21.962025025052267
2022-07-06 14:54:00,2022/07/06,14:54,0.902,-,1.22,0.371856,0.8416941507267396,523644.4704021199,22.681162341920135
2022-07-06 15:00:00,2022/07/06,15:00,0.878,-,1.21,0.368808,0.8270005937064849,515479.25195902865,22.360732501606886
2022-07-06 15:06:00,2022/07/06,15:06,0.867,-,1.24,0.377952,0.8122455560510649,507429.3882584502,20.969033549185998
2022-07-06 15:12:00,2022/07/06,15:12,0.869,-,1.24,0.377952,0.7984088501384221,499880.53618074325,20.375742189402587
2022-07-06 15:18:00,2022/07/06,15:18,0.885,-,1.29,0.39319200000000004,0.7849636357099519,492545.2689925583,18.161105333100846
2022-07-06 15:24:00,2022/07/06,15:24,0.914,-,1.36,0.41452800000000006,0.7729797799469665,486007.271072642,12.804006933484194
2022-07-06 15:30:00,2022/07/06,15:30,0.957,-,1.44,0.438912,0.7645047172744657,481397.8285765877,1.159958494036247
2022-07-06 15:36:00,2022/07/06,15:36,1.013,-,1.51,0.46024800000000005,0.7637215136134555,480980.2435187347,1.1425449588000247
2022-07-06 15:42:00,2022/07/06,15:42,1.082,-,1.6,0.48768000000000006,0.7629500675667206,480568.9273335667,1.119393059889222
2022-07-06 15:48:00,2022/07/06,15:48,1.164,-,1.7,0.5181600000000001,0.7621942536758597,480165.9458320066,1.0923200195493719
2022-07-06 15:54:00,2022/07/06,15:54,1.258,-,1.8,0.54864,0.7614567194945038,479772.7106249688,1.0634688288464504
2022-07-06 16:00:00,2022/07/06,16:00,1.364,-,1.92,0.585216,0.7607386656292965,479389.86184658407,1.0260633875910732
2022-07-06 16:06:00,2022/07/06,16:06,1.482,-,2.06,0.627888,0.7600458679078939,479020.4790270513,0.9771337150852338
2022-07-06 16:12:00,2022/07/06,16:12,1.611,-,2.18,0.664464,0.7593861074881152,478668.71088962065,0.9281847035095216
2022-07-06 16:18:00,2022/07/06,16:18,1.749,-,2.28,0.694944,0.758759397427695,478334.5643963572,0.8792036432267322
2022-07-06 16:24:00,2022/07/06,16:24,1.897,-,2.42,0.737616,0.7581657593659119,478018.0510847956,0.7827329373378794
2022-07-06 16:30:00,2022/07/06,16:30,2.053,-,2.59,0.789432,0.7576372582986166,477736.267227354,-0.5059215565400133
2022-07-06 16:36:00,2022/07/06,16:36,2.216,-,2.72,0.8290560000000001,0.7579788563965687,477918.3989877084,-1.081339973114267
2022-07-06 16:42:00,2022/07/06,16:42,2.386,-,2.85,0.8686800000000001,0.7587089768535454,478307.6813780295,-1.50506159728767
2022-07-06 16:48:00,2022/07/06,16:48,2.562,-,2.97,0.9052560000000001,0.7597251940364033,478849.5035530531,-1.8300500457694602
2022-07-06 16:54:00,2022/07/06,16:54,2.744,-,3.16,0.9631680000000001,0.7609608433316561,479508.32156953006,-2.2744551884563484
2022-07-06 17:00:00,2022/07/06,17:00,2.929,-,3.29,1.0027920000000001,0.7624965548588887,480327.12543737434,-2.5385643351194513
2022-07-06 17:06:00,2022/07/06,17:06,3.118,-,3.43,1.0454640000000002,0.7642105928104168,481241.00859801733,-2.800125335054878
2022-07-06 17:12:00,2022/07/06,17:12,3.309,-,3.6,1.09728,0.7660911367800505,482249.0537186371,-3.0944216429957048
2022-07-06 17:18:00,2022/07/06,17:18,3.503,-,3.73,1.1369040000000001,0.7681330335676834,483363.04551011557,-3.301506224063162
2022-07-06 17:24:00,2022/07/06,17:24,3.698,-,3.87,1.1795760000000002,0.770311577971457,484551.5877507783,-3.513137055035183
2022-07-06 17:30:00,2022/07/06,17:30,3.894,-,3.99,1.2161520000000001,0.7726297698970556,485816.31709059095,-3.6841281947145674
2022-07-06 17:36:00,2022/07/06,17:36,4.091,-,4.18,1.274064,0.7750607926838317,487142.6032406882,0.5754067159253665
2022-07-06 17:42:00,2022/07/06,17:42,4.288,-,4.36,1.328928,0.7746811026285059,486935.4568229551,0.5710536268360504
2022-07-06 17:48:00,2022/07/06,17:48,4.484,-,4.54,1.3837920000000001,0.7743042850190369,486729.87751729414,0.5669128037330954
2022-07-06 17:54:00,2022/07/06,17:54,4.68,-,4.78,1.4569440000000002,0.773930199788787,486525.7889079502,0.5616824274605684
2022-07-06 18:00:00,2022/07/06,18:00,4.876,-,4.98,1.5179040000000001,0.7735595658944379,486323.5832340644,0.557531526353115
2022-07-06 18:06:00,2022/07/06,18:06,5.07,-,5.19,1.5819120000000002,0.773191671029418,486122.87188457727,0.5533546371055442
2022-07-06 18:12:00,2022/07/06,18:12,5.264,-,5.41,1.6489680000000002,0.7728265323423599,485923.66421521927,0.5491548038214423
2022-07-06 18:18:00,2022/07/06,18:18,5.456,-,5.66,1.725168,0.7724641649732025,485725.96848584356,-10.925528965894937
2022-07-06 18:24:00,2022/07/06,18:24,5.648,-,5.82,1.7739360000000002,0.7796735259047184,489659.15891356574,-11.015294987504959
2022-07-06 18:30:00,2022/07/06,18:30,5.838,-,6.06,1.847088,0.7869421201833054,493624.6651090675,-11.145706460453539
2022-07-06 18:36:00,2022/07/06,18:36,6.027,-,6.2,1.88976,0.794296768270457,497637.1194348308,-11.223700479709034
2022-07-06 18:42:00,2022/07/06,18:42,6.214,-,6.41,1.9537680000000002,0.8017028817866115,501677.65160752606,-11.336764084841725
2022-07-06 18:48:00,2022/07/06,18:48,6.399,-,6.54,1.993392,0.8091836018815562,505758.8866780691,-11.408588600833212
2022-07-06 18:54:00,2022/07/06,18:54,6.583,-,6.73,2.051304,0.8167117163737087,509865.97857436904,-11.510044590576868
2022-07-06 19:00:00,2022/07/06,19:00,6.765,-,6.88,2.097024,0.8243067779995888,514009.5946269767,-11.590875848719133
2022-07-06 19:06:00,2022/07/06,19:06,6.944,-,7.04,2.145792,0.8318682092643269,518182.3099325156,-11.676080791249824
2022-07-06 19:12:00,2022/07/06,19:12,7.121,-,7.2,2.19456,0.839429732826536,522385.6990173655,-11.76070114172073
2022-07-06 19:18:00,2022/07/06,19:18,7.295,-,7.43,2.2646640000000002,0.8470460572063625,526619.551428385,-11.878786909389152
2022-07-06 19:24:00,2022/07/06,19:24,7.465,-,7.6,2.31648,0.8547388548763751,530895.914715765,-11.966967275143567
2022-07-06 19:30:00,2022/07/06,19:30,7.632,-,7.78,2.371344,0.8624887588584542,535204.0229348168,-12.059362020122165
2022-07-06 19:36:00,2022/07/06,19:36,7.794,-,7.95,2.42316,0.8702984984183841,539545.3932620607,-12.146388631502585
2022-07-06 19:42:00,2022/07/06,19:42,7.952,-,8.15,2.4841200000000003,0.8781645971097948,543918.0931694016,-12.247012797883567
2022-07-06 19:48:00,2022/07/06,19:48,8.104,-,8.32,2.5359360000000004,0.8860958608183562,548327.0177766397,-12.332874326927836
2022-07-06 19:54:00,2022/07/06,19:54,8.251,-,8.5,2.5908,0.8940039734002152,552766.8525343337,-12.422803511412564
2022-07-06 20:00:00,2022/07/06,20:00,8.391,-,8.63,2.6304240000000005,0.9019270902363077,557239.0617984423,-12.48902656147403
2022-07-06 20:06:00,2022/07/06,20:06,8.523,-,8.71,2.6548080000000005,0.9098924433488088,561735.111360573,-12.531920931256302
2022-07-06 20:12:00,2022/07/06,20:12,8.649,-,8.86,2.700528,0.917885153981944,566246.6028958253,-12.606820918789808
2022-07-06 20:18:00,2022/07/06,20:18,8.766,-,8.98,2.7371040000000004,0.9259256349393625,570785.0584265896,-12.667654475720983
2022-07-06 20:24:00,2022/07/06,20:24,8.874,-,9.06,2.7614880000000004,0.9340049148183512,575345.4140378492,-12.710059538191189
2022-07-06 20:30:00,2022/07/06,20:30,8.974,-,9.17,2.795016,0.94211124014357,579921.035471598,-12.765945109923589
2022-07-06 20:36:00,2022/07/06,20:36,9.063,-,9.2,2.80416,0.9502532086240458,584516.7757111705,-12.78549193074107
2022-07-06 20:42:00,2022/07/06,20:42,9.143,-,9.23,2.8133040000000005,0.9582965685183287,589119.5528062372,-12.804938235513681
2022-07-06 20:48:00,2022/07/06,20:48,9.212,-,9.31,2.8376880000000004,0.9663486169327636,593729.3305710221,-12.846892321008141
2022-07-06 20:54:00,2022/07/06,20:54,9.271,-,9.35,2.84988,0.9744270470697319,598354.2118065851,-12.870770802829782
2022-07-06 21:00:00,2022/07/06,21:00,9.318,-,9.41,2.8681680000000003,0.9825204925615699,602987.6892956038,-12.903587713355932
2022-07-06 21:06:00,2022/07/06,21:06,9.355,-,9.44,2.877312,0.9906345741039306,607632.9808724119,-12.922916179965615
2022-07-06 21:12:00,2022/07/06,21:12,9.38,-,9.45,2.88036,0.9987608098438404,612285.2306971995,-12.933281882484696
2022-07-06 21:18:00,2022/07/06,21:18,9.394,-,9.47,2.8864560000000004,1.0068935637829792,616941.2121748939,-12.948113778465075
2022-07-06 21:24:00,2022/07/06,21:24,9.397,-,9.48,2.889504,1.0149967086679028,621602.5331351414,-12.958443595834417
2022-07-06 21:30:00,2022/07/06,21:30,9.388,-,9.49,2.8925520000000002,1.0230364230223528,626267.5728296418,-12.968719739761454
2022-07-06 21:36:00,2022/07/06,21:36,9.369,-,9.45,2.88036,1.0310825129311838,630936.3119359559,-12.956681886985841
2022-07-06 21:42:00,2022/07/06,21:42,9.338,-,9.39,2.8620720000000004,1.0391211342812299,635600.7174152707,-12.935685461053016
2022-07-06 21:48:00,2022/07/06,21:48,9.296,-,9.41,2.8681680000000003,1.0471467289691063,640257.5641812498,-12.950437188064274
2022-07-06 21:54:00,2022/07/06,21:54,9.243,-,9.4,2.86512,1.0551814759653237,644919.721568953,-12.951783842731516
2022-07-06 22:00:00,2022/07/06,22:00,9.18,-,9.37,2.855976,1.0632170584568519,649582.3637523364,-12.94419404806873
2022-07-06 22:06:00,2022/07/06,22:06,9.107,-,9.27,2.8254960000000002,1.071247932066434,654242.2736096411,-12.90525348000314
2022-07-06 22:12:00,2022/07/06,22:12,9.024,-,9.2,2.80416,1.0791784183784021,658888.1648624423,-12.879608156182414
2022-07-06 22:18:00,2022/07/06,22:18,8.932,-,9.13,2.782824,1.0870588189765542,663524.823798668,-12.853877646448467
2022-07-06 22:24:00,2022/07/06,22:24,8.83,-,8.99,2.740152,1.0949234763376574,668152.2197513895,-12.79649060398517
2022-07-06 22:30:00,2022/07/06,22:30,8.719,-,8.86,2.700528,1.1027530213818117,672758.9563688241,-12.74336958380185
2022-07-06 22:36:00,2022/07/06,22:36,8.6,-,8.73,2.6609040000000004,1.1105500642788395,677346.5694189927,-12.690013151029135
2022-07-06 22:42:00,2022/07/06,22:42,8.473,-,8.57,2.612136,1.118314460991322,681914.9741533633,-12.622691001341597
2022-07-06 22:48:00,2022/07/06,22:48,8.338,-,8.45,2.57556,1.1260376665819758,686459.1429138462,-12.573388734571811
2022-07-06 22:54:00,2022/07/06,22:54,8.196,-,8.34,2.5420320000000003,1.13373070653344,690985.562858292,-12.52849117745874
2022-07-06 23:00:00,2022/07/06,23:00,8.048,-,8.23,2.5085040000000003,1.141313327650646,695495.8196821772,-12.483357459562239
2022-07-06 23:06:00,2022/07/06,23:06,7.893,-,8.11,2.471928,1.1488464362869066,699989.8283676195,-12.433387401337828
2022-07-06 23:12:00,2022/07/06,23:12,7.732,-,7.95,2.42316,1.1563493903851447,704465.8478321012,-12.364540770681785
2022-07-06 23:18:00,2022/07/06,23:18,7.566,-,7.79,2.3743920000000003,1.163810798837538,708917.0825095467,-12.295296588566181
2022-07-06 23:24:00,2022/07/06,23:24,7.395,-,7.64,2.328672,1.1712304217408112,713343.3892814305,-12.230366656936162
2022-07-06 23:30:00,2022/07/06,23:30,7.219,-,7.52,2.292096,1.1786108625386051,717746.3212779275,0.5355278224460399
2022-07-06 23:36:00,2022/07/06,23:36,7.04,-,7.35,2.24028,1.178287697134002,717553.5312618469,0.5383503036467705
2022-07-06 23:42:00,2022/07/06,23:42,6.857,-,7.17,2.185416,1.177962828497109,717359.7251525341,0.5414154418942371
2022-07-06 23:48:00,2022/07/06,23:48,6.672,-,7.03,2.142744,1.177636110196015,717164.8155934522,0.5438529493330393
2022-07-06 23:54:00,2022/07/06,23:54,6.484,-,6.88,2.097024,1.1773079209758677,716969.0285316923,0.5465259848650615
2022-07-07 00:00:00,2022/07/07,00:00,6.294,-,6.74,2.054352,1.1769781187067374,716772.2791771409,0.5490795665797538
2022-07-07 00:06:00,2022/07/07,00:06,6.103,-,6.57,2.002536,1.1766467754732846,716574.6105331721,0.5522690305404391
2022-07-07 00:12:00,2022/07/07,00:12,5.911,-,6.42,1.956816,1.1763135075510145,716375.7936821776,0.5551642245028283
2022-07-07 00:18:00,2022/07/07,00:18,5.718,-,6.22,1.895856,1.1759784925177839,716175.9345613566,0.5591661668473227
2022-07-07 00:24:00,2022/07/07,00:24,5.525,-,6.0,1.8288000000000002,1.175641062503925,715974.6347412915,0.563770482834528
2022-07-07 00:30:00,2022/07/07,00:30,5.332,-,5.82,1.7739360000000002,1.1753008540057812,715771.677367471,0.5677110051866254
2022-07-07 00:36:00,2022/07/07,00:36,5.14,-,5.64,1.719072,1.1749582675910348,715567.3014056039,-4.151190449910624
2022-07-07 00:42:00,2022/07/07,00:42,4.949,-,5.43,1.655064,1.1774633123059908,717061.7299675717,-3.8477880085462477
2022-07-07 00:48:00,2022/07/07,00:48,4.76,-,5.21,1.588008,1.1797852681717567,718446.9336506483,-3.5078276632743464
2022-07-07 00:54:00,2022/07/07,00:54,4.572,-,5.03,1.533144,1.1819020742433863,719709.7516094272,-3.2062996870499902
2022-07-07 01:00:00,2022/07/07,01:00,4.386,-,4.85,1.47828,1.1838369226158052,720864.0194967651,-2.8802400370832135
2022-07-07 01:06:00,2022/07/07,01:06,4.202,-,4.66,1.420368,1.185575009598265,721900.9059101151,-2.5017749012205917
2022-07-07 01:12:00,2022/07/07,01:12,4.021,-,4.5,1.3716000000000002,1.1870847109887293,722801.5448745545,-2.143315462552033
2022-07-07 01:18:00,2022/07/07,01:18,3.843,-,4.31,1.313688,1.1883780992677626,723573.1384410732,-1.65086843703678
2022-07-07 01:24:00,2022/07/07,01:24,3.668,-,4.1,1.24968,1.1893743193408206,724167.4510784065,-0.9442777457025637
2022-07-07 01:30:00,2022/07/07,01:30,3.496,-,3.9,1.18872,1.1899441457568487,724507.3910668595,0.6870578566576347
2022-07-07 01:36:00,2022/07/07,01:36,3.327,-,3.71,1.130808,1.1895295392304905,724260.0502384627,0.8701169532323392
2022-07-07 01:42:00,2022/07/07,01:42,3.163,-,3.52,1.072896,1.1890044653025682,723946.8081352991,0.9570138214197177
2022-07-07 01:48:00,2022/07/07,01:48,3.003,-,3.35,1.02108,1.188426953274533,723602.283159588,1.0173459173700456
2022-07-07 01:54:00,2022/07/07,01:54,2.847,-,3.18,0.9692640000000001,1.1878130337147488,723236.0386293348,1.068917809208419
2022-07-07 02:00:00,2022/07/07,02:00,2.696,-,3.0,0.9144000000000001,1.187167992987037,722851.2282180197,1.1172830012713504
2022-07-07 02:06:00,2022/07/07,02:06,2.551,-,2.87,0.8747760000000001,1.1864937661812045,722449.006337562,1.1491072341806996
2022-07-07 02:12:00,2022/07/07,02:12,2.411,-,2.74,0.8351520000000001,1.1858003349742687,722035.327733257,1.178983614258529
