Datetime,Left_Discharge_m3/s,Middle_Discharge_m3/s,Right_Discharge_m3/s,Total_Discharge_m3/s
7/10/2022 14:00,0,-8.348214735,0,-8.348214735
7/10/2022 14:15,0,-8.300843913,0,-8.300843913
7/10/2022 14:30,0,-7.204934545,0,-7.204934545
7/10/2022 14:45,0,-6.370117452,0,-6.370117452
7/10/2022 15:00,0,-5.236185224,0,-5.236185224
7/10/2022 15:15,0,-3.572800223,0,-3.572800223
7/10/2022 15:30,0.146192189,-0.046381007,0.160710554,0.260521736
7/10/2022 15:45,4.689154379,4.008626941,4.65551638,13.3532977
7/10/2022 16:00,4.769911533,3.94431481,4.742249012,13.45647536
7/10/2022 16:15,4.861142717,3.700966247,4.829693037,13.391802
7/10/2022 16:30,4.572129835,3.479122634,4.54136606,12.59261853
7/10/2022 16:45,4.296697295,3.266687493,4.266595394,11.82998018
7/10/2022 17:00,4.017551886,3.048171748,3.989278309,11.05500194
7/10/2022 17:15,3.748934471,2.837205018,3.722055731,10.30819522
7/10/2022 17:30,3.500023538,2.643083951,3.475037943,9.618145432
7/10/2022 17:45,3.255914078,2.450660881,3.232997818,8.939572776
7/10/2022 18:00,3.024380464,2.26777517,3.003715013,8.295870646
7/10/2022 18:15,2.813131841,2.102091377,2.794314781,7.709537998
7/10/2022 18:30,2.606057776,1.937914502,2.589260356,7.133232634
7/10/2022 18:45,2.414714898,2.40402053,2.397019718,7.215755146
7/10/2022 19:00,2.206835213,2.196157014,2.191410087,6.594402314
7/10/2022 19:15,2.018613945,2.00912859,2.005368187,6.033110722
7/10/2022 19:30,1.841796552,1.833304221,1.830391101,5.505491874
7/10/2022 19:45,1.67335712,1.664674636,1.663486075,5.001517832
7/10/2022 20:00,1.523734777,1.515766554,1.514930928,4.554432259
7/10/2022 20:15,1.385350728,1.378937619,1.377768964,4.142057311
7/10/2022 20:30,1.258228016,1.256116906,1.253744901,3.768089823
7/10/2022 20:45,0.70653192,0.762648503,0.701258046,2.170438469
7/10/2022 21:00,0,-1.923307556,0,-1.923307556
7/10/2022 21:15,0,-2.29240133,0,-2.29240133
7/10/2022 21:30,0,-3.147412461,0,-3.147412461
7/10/2022 21:45,0,-4.060897889,0,-4.060897889
7/10/2022 22:00,0,-5.103039116,0,-5.103039116
7/10/2022 22:15,0,-6.143369773,0,-6.143369773
7/10/2022 22:30,0,-7.420188492,0,-7.420188492
7/10/2022 22:45,0,-8.648418371,0,-8.648418371
7/10/2022 23:00,0,-8.688107325,0,-8.688107325
7/10/2022 23:15,0,-9.223435418,0,-9.223435418
7/10/2022 23:30,0,-9.628145925,0,-9.628145925
7/10/2022 23:45,0,-9.902992462,0,-9.902992462
7/11/2022 0:00,0,-10.22387195,0,-10.22387195
7/11/2022 0:15,0,-10.32521124,0,-10.32521124
7/11/2022 0:30,0,-10.51082159,0,-10.51082159
7/11/2022 0:45,0,-10.4607632,0,-10.4607632
7/11/2022 1:00,0,-10.57024636,0,-10.57024636
7/11/2022 1:15,0,-10.43308506,0,-10.43308506
7/11/2022 1:30,0,-10.39055414,0,-10.39055414
7/11/2022 1:45,0,-10.11250364,0,-10.11250364
7/11/2022 2:00,0,-9.947229308,0,-9.947229308
7/11/2022 2:15,0,-9.6103043,0,-9.6103043
7/11/2022 2:30,0,-9.324414942,0,-9.324414942
7/11/2022 2:45,0,-8.7775673,0,-8.7775673
7/11/2022 3:00,0,-8.412808692,0,-8.412808692
7/11/2022 3:15,0,-8.148747975,0,-8.148747975
7/11/2022 3:30,0,-6.772922985,0,-6.772922985
7/11/2022 3:45,0,-4.382063488,0,-4.382063488
7/11/2022 4:00,2.641783234,2.117850287,2.581771595,7.341405116
7/11/2022 4:15,5.562813998,4.71484975,5.53306564,15.81072939
7/11/2022 4:30,5.726934986,4.530772415,5.682649479,15.94035688
7/11/2022 4:45,5.636334459,4.277967742,5.598748733,15.51305093
7/11/2022 5:00,5.313609595,4.033342156,5.276242811,14.62319456
7/11/2022 5:15,5.007763117,3.80046182,4.971200568,13.77942551
7/11/2022 5:30,4.71689241,3.578901901,4.681534905,12.97732922
7/11/2022 5:45,4.438660623,3.367012387,4.405069185,12.2107422
7/11/2022 6:00,4.164879777,3.156323061,4.13399794,11.45520078
7/11/2022 6:15,3.892989438,2.945229449,3.86434686,10.70256575
7/11/2022 6:30,3.640511026,2.750179795,3.614029766,10.00472059
7/11/2022 6:45,3.391974584,2.555643982,3.367639811,9.315258377
7/11/2022 7:00,3.15579814,2.370180703,3.13373313,8.659711972
7/11/2022 7:15,2.939471334,2.201204699,2.919504028,8.060180061
7/11/2022 7:30,2.728453442,2.034244129,2.710366767,7.473064338
7/11/2022 7:45,2.534099337,1.881754676,2.517793477,6.93364749
7/11/2022 8:00,2.333636669,2.322521606,2.316712059,6.972870334
7/11/2022 8:15,2.138182797,2.128384703,2.123609488,6.390176989
7/11/2022 8:30,1.950666142,1.940874731,1.938286163,5.829827036
7/11/2022 8:45,1.781550243,1.772587883,1.770606692,5.324744818
7/11/2022 9:00,1.624660824,1.616465484,1.615071251,4.856197559
7/11/2022 9:15,1.480532808,1.472964897,1.472064685,4.425562389
7/11/2022 9:30,1.348637599,1.341679942,1.341151644,4.031469185
7/11/2022 9:45,1.22667083,1.222312994,1.220590209,3.669574033
7/11/2022 10:00,1.016211803,1.018629683,1.012934847,3.047776332
7/11/2022 10:15,0,-1.249667981,0,-1.249667981
7/11/2022 10:30,0,-1.966737341,0,-1.966737341
7/11/2022 10:45,0,-2.791406311,0,-2.791406311
7/11/2022 11:00,0,-3.931214962,0,-3.931214962
7/11/2022 11:15,0,-4.928115054,0,-4.928115054
7/11/2022 11:30,0,-5.918871692,0,-5.918871692
7/11/2022 11:45,0,-7.160219409,0,-7.160219409
7/11/2022 12:00,0,-8.468842147,0,-8.468842147
7/11/2022 12:15,0,-8.489477334,0,-8.489477334
7/11/2022 12:30,0,-8.772996257,0,-8.772996257
7/11/2022 12:45,0,-9.087746705,0,-9.087746705
7/11/2022 13:00,0,-9.355224968,0,-9.355224968
7/11/2022 13:15,0,-9.449647705,0,-9.449647705
7/11/2022 13:30,0,-9.504506482,0,-9.504506482
7/11/2022 13:45,0,-9.514162581,0,-9.514162581
7/11/2022 14:00,0,-9.42523491,0,-9.42523491
7/11/2022 14:15,0,-9.327635202,0,-9.327635202
7/11/2022 14:30,0,-9.037368145,0,-9.037368145
7/11/2022 14:45,0,-8.75267467,0,-8.75267467
7/11/2022 15:00,0,-8.41974584,0,-8.41974584
7/11/2022 15:15,0,-8.554893676,0,-8.554893676
7/11/2022 15:30,0,-7.327295637,0,-7.327295637
7/11/2022 15:45,0,-6.566634592,0,-6.566634592
7/11/2022 16:00,0,-5.472236951,0,-5.472236951
7/11/2022 16:15,0,-4.257905012,0,-4.257905012
7/11/2022 16:30,0,-1.268867569,0,-1.268867569
7/11/2022 16:45,4.789750371,4.085241451,4.755854588,13.63084641
7/11/2022 17:00,5.06086059,3.977518017,5.015362447,14.05374105
7/11/2022 17:15,4.924876587,3.747068205,4.892375053,13.56431985
7/11/2022 17:30,4.633428684,3.524292782,4.60191295,12.75963442
7/11/2022 17:45,4.35554108,3.310504529,4.32479804,11.99084365
7/11/2022 18:00,4.082603917,3.098894574,4.053753469,11.23525196
7/11/2022 18:15,3.81133067,2.886163571,3.783897907,10.48139215
7/11/2022 18:30,3.551864609,2.682502265,3.52632486,9.760691735
7/11/2022 18:45,3.304965507,2.488235058,3.281573801,9.074774366
7/11/2022 19:00,3.077913628,2.310751852,3.0566632,8.445328681
7/11/2022 19:15,2.85738365,2.136318714,2.838170646,7.831873011
7/11/2022 19:30,2.654005718,1.97675361,2.636667193,7.267426521
7/11/2022 19:45,2.462814269,2.451519186,2.444738126,7.359071582
7/11/2022 20:00,2.248228929,2.237074055,2.232512043,6.717815028
7/11/2022 20:15,2.057977359,2.047969263,2.044262591,6.150209214
7/11/2022 20:30,1.879261624,1.870293467,1.867437926,5.616993017
7/11/2022 20:45,1.712345819,1.704262895,1.702120886,5.118729601
7/11/2022 21:00,1.554148007,1.545882127,1.545281977,4.645312111
7/11/2022 21:15,1.412757423,1.406623654,1.40527177,4.224652847
7/11/2022 21:30,1.28659655,1.286582177,1.281847504,3.855026231
7/11/2022 21:45,0,-1.956197829,0,-1.956197829
7/11/2022 22:00,0,-1.81519304,0,-1.81519304
7/11/2022 22:15,0,-2.643543966,0,-2.643543966
7/11/2022 22:30,0,-3.783664803,0,-3.783664803
7/11/2022 22:45,0,-4.906215901,0,-4.906215901
7/11/2022 23:00,0,-5.805028121,0,-5.805028121
7/11/2022 23:15,0,-7.223641888,0,-7.223641888
7/11/2022 23:30,0,-8.549854766,0,-8.549854766
7/11/2022 23:45,0,-8.76861752,0,-8.76861752
7/12/2022 0:00,0,-9.341180713,0,-9.341180713
7/12/2022 0:15,0,-9.847273259,0,-9.847273259
7/12/2022 0:30,0,-10.18182932,0,-10.18182932
7/12/2022 0:45,0,-10.49182327,0,-10.49182327
7/12/2022 1:00,0,-10.66037898,0,-10.66037898
7/12/2022 1:15,0,-10.86243104,0,-10.86243104
7/12/2022 1:30,0,-10.93710607,0,-10.93710607
7/12/2022 1:45,0,-11.00817461,0,-11.00817461
7/12/2022 2:00,0,-11.01577229,0,-11.01577229
7/12/2022 2:15,0,-10.95469771,0,-10.95469771
7/12/2022 2:30,0,-10.82909364,0,-10.82909364
7/12/2022 2:45,0,-10.59859339,0,-10.59859339
7/12/2022 3:00,0,-10.30634023,0,-10.30634023
7/12/2022 3:15,0,-10.0422276,0,-10.0422276
7/12/2022 3:30,0,-9.549940652,0,-9.549940652
7/12/2022 3:45,0,-9.12386371,0,-9.12386371
7/12/2022 4:00,0,-8.519935967,0,-8.519935967
7/12/2022 4:15,0,-8.256049098,0,-8.256049098
7/12/2022 4:30,0,-7.175776854,0,-7.175776854
7/12/2022 4:45,0,-5.100864189,0,-5.100864189
7/12/2022 5:00,1.742427826,1.352801234,1.723348985,4.818578045
7/12/2022 5:15,5.843762303,4.951588704,5.819590077,16.61494108
7/12/2022 5:30,6.091115654,4.766380037,6.047091119,16.90458681
7/12/2022 5:45,5.93566314,4.498804652,5.895644932,16.33011272
7/12/2022 6:00,5.598872517,4.242610345,5.558502753,15.39998561
7/12/2022 6:15,5.281008446,4.001314277,5.240920341,14.52324306
7/12/2022 6:30,4.9792571,3.772814597,4.940530527,13.69260222
7/12/2022 6:45,4.691227217,3.555247607,4.654613682,12.90108851
7/12/2022 7:00,4.415533145,3.347000362,4.381547816,12.14408132
7/12/2022 7:15,4.144431774,3.13937507,4.113532379,11.39733922
7/12/2022 7:30,3.875107636,2.930837478,3.846485356,10.65243047
7/12/2022 7:45,3.616766424,2.729834848,3.590436135,9.937037407
7/12/2022 8:00,3.378450517,2.545084655,3.354244526,9.277779697
7/12/2022 8:15,3.144558524,2.361363742,3.122548116,8.628470382
7/12/2022 8:30,2.930050389,2.193868578,2.910180089,8.034099056
7/12/2022 8:45,2.720764016,2.028280693,2.702753918,7.451798626
7/12/2022 9:00,2.527981981,1.877008156,2.51173094,6.916721078
7/12/2022 9:15,2.328084696,2.317046112,2.311234387,6.956365194
7/12/2022 9:30,2.134120745,2.124371364,2.119596538,6.378088647
7/12/2022 9:45,1.948667567,1.938855071,1.936192857,5.823715495
7/12/2022 10:00,1.780370461,1.771407631,1.769416171,5.321194263
7/12/2022 10:15,1.624465514,1.616270859,1.614874643,4.855611017
7/12/2022 10:30,1.481256819,1.473738421,1.47279205,4.42778729
7/12/2022 10:45,1.348034053,1.342575368,1.341014359,4.031623779
7/12/2022 11:00,1.126448378,1.179429079,1.122739669,3.428617126
7/12/2022 11:15,0,-1.653231178,0,-1.653231178
7/12/2022 11:30,0,-2.319387866,0,-2.319387866
7/12/2022 11:45,0,-3.176075335,0,-3.176075335
7/12/2022 12:00,0,-4.3233473,0,-4.3233473
7/12/2022 12:15,0,-5.498998484,0,-5.498998484
7/12/2022 12:30,0,-6.721050195,0,-6.721050195
7/12/2022 12:45,0,-8.285000395,0,-8.285000395
7/12/2022 13:00,0,-8.517349538,0,-8.517349538
7/12/2022 13:15,0,-8.913905333,0,-8.913905333
7/12/2022 13:30,0,-9.311005714,0,-9.311005714
7/12/2022 13:45,0,-9.685038403,0,-9.685038403
7/12/2022 14:00,0,-9.78171857,0,-9.78171857
7/12/2022 14:15,0,-9.941375361,0,-9.941375361
7/12/2022 14:30,0,-9.942165254,0,-9.942165254
7/12/2022 14:45,0,-10.00278314,0,-10.00278314
7/12/2022 15:00,0,-9.863646633,0,-9.863646633
7/12/2022 15:15,0,-9.729410136,0,-9.729410136
7/12/2022 15:30,0,-9.534670853,0,-9.534670853
7/12/2022 15:45,0,-9.173132898,0,-9.173132898
7/12/2022 16:00,0,-8.799374503,0,-8.799374503
7/12/2022 16:15,0,-8.382492447,0,-8.382492447
7/12/2022 16:30,0,-8.394905236,0,-8.394905236
7/12/2022 16:45,0,-7.183281068,0,-7.183281068
7/12/2022 17:00,0,-5.923082563,0,-5.923082563
7/12/2022 17:15,0,-4.056784152,0,-4.056784152
7/12/2022 17:30,0,-1.204461606,0,-1.204461606
7/12/2022 17:45,4.936063485,4.221860775,4.901265491,14.05918975
7/12/2022 18:00,5.268185316,4.19024222,5.22308552,14.68151306
7/12/2022 18:15,5.199301805,3.95206634,5.164248127,14.31561627
7/12/2022 18:30,4.896225684,3.721254209,4.862366581,13.47984647
7/12/2022 18:45,4.607655151,3.500664161,4.574772748,12.68309206
7/12/2022 19:00,4.332389149,3.28924359,4.300349683,11.92198242
7/12/2022 19:15,4.052542252,3.0711384,4.022898472,11.14657912
7/12/2022 19:30,3.791936774,2.869404188,3.76438738,10.42572834
7/12/2022 19:45,3.53447,2.667786199,3.508930752,9.71118695
7/12/2022 20:00,3.289552555,2.475499815,3.266205194,9.031257565
7/12/2022 20:15,3.064090964,2.299564408,3.042964,8.406619372
7/12/2022 20:30,2.845351492,2.126700307,2.826216734,7.798268533
7/12/2022 20:45,2.643361234,1.968308921,2.626110667,7.237780822
7/12/2022 21:00,2.45063529,2.439407079,2.432557813,7.322600182
7/12/2022 21:15,2.239001903,2.227955947,2.2234037,6.690361551
7/12/2022 21:30,2.050454411,2.040527087,2.036813784,6.127795282
7/12/2022 21:45,1.872889993,1.863992481,1.861130619,5.598013093
7/12/2022 22:00,1.70723642,1.69925273,1.697070996,5.103560147
7/12/2022 22:15,1.548173615,1.541173364,1.539753362,4.629100341
7/12/2022 22:30,1.411058151,1.410797666,1.405041285,4.226897103
7/12/2022 22:45,0,3.549648975,0,3.549648975
7/12/2022 23:00,0,-2.281338514,0,-2.281338514
7/12/2022 23:15,0,-3.324527315,0,-3.324527315
7/12/2022 23:30,0,-4.523034378,0,-4.523034378
7/12/2022 23:45,0,-5.500481538,0,-5.500481538
7/13/2022 0:00,0,-6.914018728,0,-6.914018728
7/13/2022 0:15,0,-8.340744216,0,-8.340744216
7/13/2022 0:30,0,-8.891609331,0,-8.891609331
7/13/2022 0:45,0,-9.581871827,0,-9.581871827
7/13/2022 1:00,0,-9.949506751,0,-9.949506751
7/13/2022 1:15,0,-10.3850145,0,-10.3850145
7/13/2022 1:30,0,-10.65874595,0,-10.65874595
7/13/2022 1:45,0,-10.96800875,0,-10.96800875
7/13/2022 2:00,0,-11.23312826,0,-11.23312826
7/13/2022 2:15,0,-11.39610572,0,-11.39610572
7/13/2022 2:30,0,-11.5136788,0,-11.5136788
7/13/2022 2:45,0,-11.44774392,0,-11.44774392
7/13/2022 3:00,0,-11.47673535,0,-11.47673535
7/13/2022 3:15,0,-11.32897687,0,-11.32897687
7/13/2022 3:30,0,-11.15356331,0,-11.15356331
7/13/2022 3:45,0,-10.9768961,0,-10.9768961
7/13/2022 4:00,0,-10.63147612,0,-10.63147612
7/13/2022 4:15,0,-10.29744303,0,-10.29744303
7/13/2022 4:30,0,-9.932430813,0,-9.932430813
7/13/2022 4:45,0,-9.466792763,0,-9.466792763
7/13/2022 5:00,0,-8.869783053,0,-8.869783053
7/13/2022 5:15,0,-8.334151794,0,-8.334151794
7/13/2022 5:30,0,-7.695755334,0,-7.695755334
7/13/2022 5:45,0,-5.653437142,0,-5.653437142
7/13/2022 6:00,1.766381916,1.330119592,1.751139957,4.847641466
7/13/2022 6:15,6.119454644,5.186861263,6.104957884,17.41127379
7/13/2022 6:30,6.525596216,4.988273727,6.482028289,17.99589823
7/13/2022 6:45,6.216263292,4.706067161,6.174193307,17.09652376
7/13/2022 7:00,5.867331978,4.440492938,5.824682959,16.13250787
7/13/2022 7:15,5.538908642,4.191578072,5.496326609,15.22681332
7/13/2022 7:30,5.227979199,3.956994137,5.186355167,14.3713285
7/13/2022 7:45,4.931639108,3.734291635,4.892315706,13.55824645
7/13/2022 8:00,4.648215071,3.521289461,4.611561493,12.78106602
7/13/2022 8:15,4.376994465,3.316512588,4.342953548,12.0364606
7/13/2022 8:30,4.109678221,3.112581455,4.079078136,11.30133781
7/13/2022 8:45,3.843878478,2.906798773,3.815520036,10.56619729
7/13/2022 9:00,3.589273013,2.708586512,3.563069746,9.860929271
7/13/2022 9:15,3.353737134,2.52603827,3.329801634,9.209577039
7/13/2022 9:30,3.123104979,2.344771909,3.10128783,8.569164719
7/13/2022 9:45,2.911347493,2.17939619,2.891664593,7.982408276
7/13/2022 10:00,2.704898479,2.015942932,2.687000909,7.40784232
7/13/2022 10:15,2.523779569,1.895705733,2.506876586,6.926361887
7/13/2022 10:30,2.315082513,2.304222028,2.298401566,6.917706108
7/13/2022 10:45,2.123429207,2.113817831,2.109036799,6.346283837
7/13/2022 11:00,1.939939073,1.930245344,1.927581663,5.79776608
7/13/2022 11:15,1.773604263,1.764718254,1.762709628,5.301032145
7/13/2022 11:30,1.619611253,1.611509529,1.610066409,4.841187191
7/13/2022 11:45,1.476450136,1.469920728,1.468295737,4.414666601
7/13/2022 12:00,1.343743248,1.343539336,1.339242576,4.02652516
7/13/2022 12:15,0,-0.350536344,0,-0.350536344
7/13/2022 12:30,0,-2.345943612,0,-2.345943612
7/13/2022 12:45,0,-3.475489702,0,-3.475489702
7/13/2022 13:00,0,-4.675968539,0,-4.675968539
7/13/2022 13:15,0,-5.935055027,0,-5.935055027
7/13/2022 13:30,0,-7.378254574,0,-7.378254574
7/13/2022 13:45,0,-8.318448244,0,-8.318448244
7/13/2022 14:00,0,-8.869448739,0,-8.869448739
7/13/2022 14:15,0,-9.242823849,0,-9.242823849
7/13/2022 14:30,0,-9.609070472,0,-9.609070472
7/13/2022 14:45,0,-9.765709712,0,-9.765709712
7/13/2022 15:00,0,-10.05679042,0,-10.05679042
7/13/2022 15:15,0,-10.07401931,0,-10.07401931
7/13/2022 15:30,0,-10.21730004,0,-10.21730004
7/13/2022 15:45,0,-9.992667559,0,-9.992667559
7/13/2022 16:00,0,-10.04220606,0,-10.04220606
7/13/2022 16:15,0,-9.779772283,0,-9.779772283
7/13/2022 16:30,0,-9.646659554,0,-9.646659554
7/13/2022 16:45,0,-9.297716096,0,-9.297716096
7/13/2022 17:00,0,-8.978543222,0,-8.978543222
7/13/2022 17:15,0,-8.635683645,0,-8.635683645
7/13/2022 17:30,0,-8.29300532,0,-8.29300532
7/13/2022 17:45,0,-7.236835164,0,-7.236835164
7/13/2022 18:00,0,-5.772195799,0,-5.772195799
7/13/2022 18:15,0,-3.719173531,0,-3.719173531
7/13/2022 18:30,1.923444776,1.567976841,1.898087133,5.38950875
7/13/2022 18:45,5.275167705,4.444953828,5.242850396,14.96297193
7/13/2022 19:00,5.536927138,4.208571541,5.500190898,15.24568958
7/13/2022 19:15,5.217925349,3.964395258,5.182013237,14.36433384
7/13/2022 19:30,4.914821736,3.733105224,4.87987172,13.52779868
7/13/2022 19:45,4.626294676,3.512480392,4.592330186,12.73110525
7/13/2022 20:00,4.350779626,3.301395692,4.318003451,11.97017877
7/13/2022 20:15,4.070474132,3.083750316,4.040545987,11.19477044
7/13/2022 20:30,3.810077502,2.882504877,3.782261417,10.4748438
7/13/2022 20:45,3.552433296,2.681110526,3.526652203,9.760196024
7/13/2022 21:00,3.307091851,2.488779317,3.283591702,9.07946287
7/13/2022 21:15,3.081521024,2.312879416,3.06018729,8.45458773
7/13/2022 21:30,2.86231509,2.139766701,2.843030845,7.845112636
7/13/2022 21:45,2.660150985,1.981297956,2.642729173,7.284178114
7/13/2022 22:00,2.471334458,2.459865776,2.453163081,7.384363315
7/13/2022 22:15,2.262779866,2.252685464,2.246821207,6.762286538
7/13/2022 22:30,2.067442412,2.057285137,2.053599672,6.178327222
7/13/2022 22:45,1.889543936,1.880429605,1.877597251,5.647570792
7/13/2022 23:00,1.723247848,1.715025214,1.712903721,5.151176783
7/13/2022 23:15,1.569915479,1.562695552,1.560916237,4.693527267
7/13/2022 23:30,1.426321223,1.424307153,1.419617538,4.270245914
7/13/2022 23:45,0.286671275,-1.490891004,0.278381372,-0.925838357
7/14/2022 0:00,0,-2.029801116,0,-2.029801116
7/14/2022 0:15,0,-3.189802394,0,-3.189802394
7/14/2022 0:30,0,-4.444725796,0,-4.444725796
7/14/2022 0:45,0,-5.56078416,0,-5.56078416
7/14/2022 1:00,0,-6.938117877,0,-6.938117877
7/14/2022 1:15,0,-8.695874724,0,-8.695874724
7/14/2022 1:30,0,-8.841231061,0,-8.841231061
7/14/2022 1:45,0,-9.479520164,0,-9.479520164
7/14/2022 2:00,0,-9.984508155,0,-9.984508155
7/14/2022 2:15,0,-10.42666686,0,-10.42666686
7/14/2022 2:30,0,-10.78525003,0,-10.78525003
7/14/2022 2:45,0,-11.07296236,0,-11.07296236
7/14/2022 3:00,0,-11.31704806,0,-11.31704806
7/14/2022 3:15,0,-11.45307031,0,-11.45307031
7/14/2022 3:30,0,-11.56714211,0,-11.56714211
7/14/2022 3:45,0,-11.57793825,0,-11.57793825
7/14/2022 4:00,0,-11.54288287,0,-11.54288287
7/14/2022 4:15,0,-11.42567498,0,-11.42567498
7/14/2022 4:30,0,-11.21905866,0,-11.21905866
7/14/2022 4:45,0,-10.99928517,0,-10.99928517
7/14/2022 5:00,0,-10.60559713,0,-10.60559713
7/14/2022 5:15,0,-10.24533281,0,-10.24533281
7/14/2022 5:30,0,-9.781292071,0,-9.781292071
7/14/2022 5:45,0,-9.307272662,0,-9.307272662
7/14/2022 6:00,0,-8.756392929,0,-8.756392929
7/14/2022 6:15,0,-8.128201951,0,-8.128201951
7/14/2022 6:30,0,-6.790430918,0,-6.790430918
7/14/2022 6:45,0,-3.678235563,0,-3.678235563
7/14/2022 7:00,5.697789315,4.798580368,5.665649836,16.16201952
7/14/2022 7:15,6.20985652,5.118368021,6.177776254,17.5060008
7/14/2022 7:30,6.335896665,4.799177298,6.294662343,17.42973631
7/14/2022 7:45,5.979937354,4.527018999,5.937684077,16.44464043
7/14/2022 8:00,5.644360725,4.271810594,5.601756629,15.51792795
7/14/2022 8:15,5.327296075,4.031913518,5.285218293,14.64442789
7/14/2022 8:30,5.025729208,3.804916435,4.985543072,13.81618872
7/14/2022 8:45,4.737674003,3.588488301,4.700116185,13.02627849
7/14/2022 9:00,4.461975979,3.381074344,4.427292984,12.27034331
7/14/2022 9:15,4.19054323,3.173832238,4.159081775,11.52345724
7/14/2022 9:30,3.920744641,2.965418952,3.891776954,10.77794055
7/14/2022 9:45,3.670674174,2.772703086,3.643821705,10.08719897
7/14/2022 10:00,3.423764924,2.579823735,3.399069259,9.402657918
7/14/2022 10:15,3.19572869,2.402598423,3.173322427,8.77164954
7/14/2022 10:30,2.973671941,2.227582202,2.953319289,8.154573432
7/14/2022 10:45,2.769078794,2.067487705,2.750672355,7.587238854
7/14/2022 11:00,2.569796126,1.909457586,2.553144255,7.032397967
7/14/2022 11:15,2.374161998,2.3624743,2.356747402,7.0933837
7/14/2022 11:30,2.178472438,2.168108965,2.163362323,6.509943727
7/14/2022 11:45,1.996217859,1.986990555,1.983232628,5.966441042
7/14/2022 12:00,1.819803756,1.810453348,1.808664588,5.438921692
7/14/2022 12:15,1.662596138,1.653966329,1.652713743,4.969276211
7/14/2022 12:30,1.517662827,1.509652039,1.508861667,4.536176532
7/14/2022 12:45,1.383315762,1.376422383,1.375669964,4.13540811
7/14/2022 13:00,1.221715603,1.256899751,1.212718815,3.691334169
7/14/2022 13:15,0,-0.483149879,0,-0.483149879
7/14/2022 13:30,0,-2.411931827,0,-2.411931827
7/14/2022 13:45,0,-3.588791362,0,-3.588791362
7/14/2022 14:00,0,-5.086413428,0,-5.086413428
7/14/2022 14:15,0,-6.415764796,0,-6.415764796
7/14/2022 14:30,0,-8.020176174,0,-8.020176174
7/14/2022 14:45,0,-8.557672961,0,-8.557672961
7/14/2022 15:00,0,-9.083321993,0,-9.083321993
7/14/2022 15:15,0,-9.504899952,0,-9.504899952
7/14/2022 15:30,0,-9.823944349,0,-9.823944349
7/14/2022 15:45,0,-10.11771069,0,-10.11771069
7/14/2022 16:00,0,-10.19934214,0,-10.19934214
7/14/2022 16:15,0,-10.32559114,0,-10.32559114
7/14/2022 16:30,0,-10.33233154,0,-10.33233154
7/14/2022 16:45,0,-10.32180123,0,-10.32180123
7/14/2022 17:00,0,-10.18617806,0,-10.18617806
7/14/2022 17:15,0,-10.01195803,0,-10.01195803
7/14/2022 17:30,0,-9.818617969,0,-9.818617969
7/14/2022 17:45,0,-9.495137455,0,-9.495137455
7/14/2022 18:00,0,-9.091500977,0,-9.091500977
7/14/2022 18:15,0,-8.585655485,0,-8.585655485
7/14/2022 18:30,0,-8.499873177,0,-8.499873177
7/14/2022 18:45,0,-7.466989091,0,-7.466989091
7/14/2022 19:00,0,-6.19688044,0,-6.19688044
7/14/2022 19:15,0,-3.985761788,0,-3.985761788
7/14/2022 19:30,3.419942759,2.854085824,3.359386299,9.633414882
7/14/2022 19:45,5.343539482,4.482709423,5.311689333,15.13793824
7/14/2022 20:00,5.555473819,4.221403255,5.519465827,15.2963429
7/14/2022 20:15,5.235190889,3.976773816,5.19902449,14.41098919
7/14/2022 20:30,4.931528934,3.745135459,4.89623753,13.57290192
7/14/2022 20:45,4.64240146,3.524215074,4.60813443,12.77475096
7/14/2022 21:00,4.366258305,3.312842236,4.333267923,12.01236846
7/14/2022 21:15,4.094453089,3.103509108,4.064346701,11.2623089
7/14/2022 21:30,3.824482449,2.89335561,3.796500852,10.51433891
7/14/2022 21:45,3.566189878,2.691559072,3.540270768,9.798019718
7/14/2022 22:00,3.31998024,2.498676715,3.296399009,9.115055964
7/14/2022 22:15,3.094106916,2.322545114,3.07263096,8.48928299
7/14/2022 22:30,2.874051388,2.14891897,2.854710578,7.877680936
7/14/2022 22:45,2.671571455,1.990140995,2.654029597,7.315742047
7/14/2022 23:00,2.48716318,2.475479088,2.468840879,7.431483147
7/14/2022 23:15,2.274538037,2.264275939,2.258420536,6.797234511
7/14/2022 23:30,2.078130522,2.067843444,2.064188453,6.210162419
7/14/2022 23:45,1.899789457,1.890547483,1.887731522,5.678068462
7/15/2022 0:00,1.732826582,1.724471659,1.722377562,5.179675804
7/15/2022 0:15,1.57905103,1.571525413,1.569918391,4.720494834
7/15/2022 0:30,1.434773216,1.431538374,1.427782625,4.294094215
7/15/2022 0:45,0.388271058,0.472822552,0.379873754,1.240967364
7/15/2022 1:00,0,-2.111632749,0,-2.111632749
7/15/2022 1:15,0,-3.295238776,0,-3.295238776
7/15/2022 1:30,0,-4.527477003,0,-4.527477003
7/15/2022 1:45,0,-5.880429691,0,-5.880429691
7/15/2022 2:00,0,-7.261847151,0,-7.261847151
7/15/2022 2:15,0,-8.302036387,0,-8.302036387
7/15/2022 2:30,0,-8.949834314,0,-8.949834314
7/15/2022 2:45,0,-9.528432055,0,-9.528432055
7/15/2022 3:00,0,-10.11149327,0,-10.11149327
7/15/2022 3:15,0,-10.53324439,0,-10.53324439
